rank,未来,静香,翼,琴葉,エレナ,美奈子,恵美,まつり,星梨花,茜,杏奈,ロコ,百合子,紗代子,亜利沙,海美,育,朋花,エミリー,志保,歩,ひなた,可奈,奈緒,千鶴,このみ,環,風花,美也,のり子,瑞希,可憐,莉緒,昴,麗花,桃子,ジュリア
397,99023,101532,91819,132676,101156,118669,104735,101284,98803,95112,143427,98096,95753,100351,86091,103481,110210,83843,103984,147072,136438,111191,85422,93370,92083,105416,86879,103531,89277,111108,101966,96162,103978,91257,89949,124654,102465
398,97265,101199,90961,131761,101020,117898,104225,100340,98764,94912,140318,98007,95625,100176,86000,103341,110196,83419,103882,146544,135975,111167,85075,93167,91006,103855,86269,103140,88955,110038,101875,95932,103836,90739,89068,124204,101946
399,96101,101144,90510,130776,100663,116742,102748,100231,98628,94795,137992,97422,95135,98986,85821,102267,110178,83081,103765,144896,135410,110497,84444,93158,90678,103039,86114,102486,88776,108771,101614,95625,103446,90435,88569,123079,101703
400,95927,101089,90003,130400,100457,116450,102239,99528,97599,94628,137669,97162,94269,97852,85773,102254,110081,82597,103590,144218,134943,110468,84333,92959,89769,102959,85962,102290,88723,107880,101314,95138,102818,90264,88425,122075,101343
401,95388,100776,89632,127697,97953,116375,102188,99287,96292,94358,137185,96339,93366,97574,85403,101801,109061,82060,103574,143979,134850,109847,83816,92880,89712,102954,85878,102072,87987,107365,101097,94847,101780,89207,88046,121157,101284
402,95148,100088,89553,126075,97431,116055,102113,98951,95614,94313,135443,95838,93280,97136,85178,101265,108919,81968,103475,142982,134698,109800,82995,92155,89515,102481,85859,101960,87804,107307,100706,94657,101305,88855,86999,120811,101273
403,95083,100030,89358,125641,96146,116025,99177,98947,95399,94204,131983,95365,92767,96698,84914,101138,108793,81626,103233,139839,134383,109757,82530,92003,88153,102389,85736,101892,87201,106750,100458,94643,100289,87982,86784,120473,101097
404,94957,99853,88637,125442,96146,115935,99152,98449,95039,94194,131730,95147,92586,96368,84870,100894,108379,81531,101658,139081,134377,109317,82276,90953,87962,102188,85733,101783,86911,105827,100329,93496,99471,87952,86264,120302,101088
405,93986,98504,88584,125186,95980,115804,98999,98098,94657,93830,131386,94795,92237,95944,84638,98721,108103,81307,101545,136722,134196,109300,82133,90758,87959,101923,85672,101623,86005,105733,100295,93064,99374,87445,86026,119879,100959
406,93761,98494,88386,124350,95878,115387,98425,97458,94248,93733,129379,94446,92047,94951,84552,98460,108071,81253,101544,135609,134077,107559,82095,90251,87824,101458,85318,101519,85501,105309,100116,92936,98684,86970,85453,119454,100741
407,93571,98481,88378,123316,94237,115379,98302,97440,94200,93699,128191,93971,91185,94506,84462,98254,107073,81152,101226,135285,134051,106961,81933,90196,87487,101161,84507,101373,85273,105210,99674,92580,98581,86818,85123,118923,100733
408,93473,98477,87283,122760,93536,114618,97755,96611,94022,93282,126697,92871,90420,94409,83945,97713,106339,81055,101158,133675,133835,106061,81908,88397,87039,100941,84213,101194,84887,104570,97966,92510,97539,86683,84997,116762,100727
409,92799,98351,87103,121917,93242,114106,96894,95129,93593,92701,126075,92803,89699,94124,83791,97365,106214,80975,101095,131985,133451,105887,81889,87045,86843,100059,84193,100179,84755,104134,97847,92366,97496,86044,84477,113369,100551
410,91467,98187,86634,121448,92424,113885,96039,94585,93559,92574,125872,92261,89568,93421,83352,96580,106018,80840,101044,131885,133387,105779,81843,86197,86799,99604,84010,100071,84375,104115,97825,91658,97297,85805,84344,112597,100411
411,90636,97712,86153,120714,92282,113395,95288,94006,93191,91706,125425,90800,88676,93108,83345,96499,105670,80258,100317,131875,133173,105744,81772,86015,86470,99593,83947,99540,83684,104072,97757,91499,97262,85586,84007,112301,99790
412,90594,97400,85689,118927,91869,112955,95119,93510,92811,91416,125341,90510,87715,92913,83200,96483,104640,79585,100037,129358,132799,105669,81495,85780,86383,99229,82624,99422,83482,103888,95888,91390,96309,84560,83726,110155,99378
413,90054,96925,85187,118441,91086,112630,94325,92860,92632,91336,124082,88683,86543,92901,82918,96311,104527,79367,99093,129325,132629,104969,81132,85578,86264,99210,82501,98494,83463,103884,95818,91314,95720,84326,83561,109659,98397
414,89830,96212,85068,118414,90160,111942,92690,92012,92460,90866,123844,88643,86304,92686,82519,95633,104293,79026,98909,125736,132259,104917,81094,85044,85907,98274,82381,97863,83301,103428,95753,90298,94750,83778,83452,109509,98049
415,89721,95884,84881,117940,89540,111217,92424,91836,92258,90690,123374,88064,86005,92682,82228,94885,104075,78797,97984,123741,132251,104538,81007,84710,85777,98103,82156,97710,82761,102768,95084,89555,94731,83665,83206,109167,97394
416,89570,95537,84855,117877,89030,110244,91429,91816,92069,90468,122784,87689,85967,92284,81835,94612,103883,78222,97897,123682,132020,104286,80718,84275,85717,97024,82065,97657,82592,101966,93667,89494,94284,83650,83138,108058,96827
417,89260,95079,84597,116729,88587,110225,89478,91383,91282,90089,122548,87621,85648,91900,81829,94555,103745,77797,97837,123594,131666,104026,80627,83993,85544,96231,81894,97584,82267,101631,93292,88392,94185,83641,82107,107521,96680
418,89042,94195,84489,114766,86423,110067,89263,90833,91194,89604,122501,87268,85063,91157,81781,94321,103445,77658,97623,121121,131254,103976,80489,83636,85283,96150,81682,97442,81920,101559,92948,88315,93808,83569,82044,107408,96540
419,88925,94076,84295,113031,86312,109584,87534,90754,90589,89315,122360,87014,84732,90940,81781,94143,102641,77468,97045,121037,130782,103803,80330,83422,84158,95888,81470,97251,81737,101321,92787,88195,93153,83268,81603,106696,96133
420,88800,93437,84226,112736,86277,109253,87369,90530,90342,89089,122103,86814,84575,90651,81729,93079,102475,77343,96415,120295,130344,103238,80277,83039,84107,95810,81371,97220,81631,99997,92487,87768,92728,83240,81050,106653,96067
421,88698,92205,84182,111944,86201,109203,86434,90152,90253,88932,122065,86793,84208,90583,81518,92625,102038,76816,96245,120025,129767,103204,80108,82367,84098,95436,81136,97215,81185,98928,92467,87624,92586,82703,80655,105884,95911
422,88010,92181,83653,111890,85697,108680,86024,90112,90154,87426,121707,86331,83478,90389,80930,91878,101779,76809,96080,119650,129527,101969,79633,81983,83885,95399,80096,97074,80834,98913,92086,87370,91994,82486,80180,105388,94687
423,87291,92168,82713,111796,85554,108653,85993,89627,89443,87214,120273,85659,83418,89424,80293,91715,100917,76560,95471,118968,129391,101925,79375,81684,83691,95303,80086,96114,80783,98483,91769,87092,91735,82042,80171,105246,94585
424,87265,91483,82267,111430,84592,108304,85934,89463,88978,86931,119845,85332,82381,89107,79913,91233,100686,76385,95242,117477,129194,101920,79267,81548,83272,95187,79912,95828,80432,97014,91630,86975,91493,81822,79780,104648,93820
425,87232,91455,81877,110718,84159,108092,85489,89456,88948,86592,118574,84917,82107,88876,79743,90849,100446,76213,94588,116855,129117,101751,79195,81329,83253,94561,79904,95432,80333,96794,91578,86810,91387,81616,79093,103881,93775
426,87167,90968,81413,110417,83151,108053,85277,88945,88741,86031,117795,84268,81867,88644,79690,90848,100187,75823,94278,115484,128643,101312,78864,81026,83238,94524,79871,95324,80249,96103,91218,86538,91227,80439,78996,103797,92680
427,87129,90584,81172,109946,83006,107843,84632,88784,88191,85885,117440,84199,81743,88494,79687,90360,100140,75792,92489,115109,128550,101298,78825,80603,82837,94398,79261,95041,80076,95502,90737,86140,90085,80189,78390,103346,92365
428,86549,90376,81108,109934,82810,107208,84456,88255,88171,85788,117198,84099,80972,88197,79628,90127,98738,75736,91835,114799,128535,101290,78772,79499,82748,94331,78938,94490,78950,95379,90483,86068,90054,79893,78370,102239,92224
429,86387,89656,81092,109665,82372,107039,84209,88046,87107,84874,117192,83795,80822,88076,79616,89742,98192,75573,91780,114724,128490,101114,78716,78939,82606,93723,78640,94393,78184,95169,90383,85397,89793,79789,77670,101996,91995
430,86228,89466,80548,109385,82371,106278,83956,88002,86737,84395,116341,83381,80816,87953,79519,89363,98132,75155,91536,114305,128341,101051,78596,78763,82595,93645,78494,94207,78025,94892,89558,84929,89672,79512,77408,100956,91063
431,86030,88881,79662,109092,82115,106233,83617,87862,86670,83947,115895,82809,80498,87908,79116,89354,98079,74946,91109,113837,128270,100327,78280,78315,82585,93628,78349,93214,77831,94396,89390,84858,89587,79122,77336,100489,90726
432,85652,88093,79630,108825,81493,106191,83246,87686,86367,83054,115039,82543,80480,87071,78853,88755,97883,74656,90894,113561,128066,100131,78096,77667,82492,92830,77433,92698,77800,94140,89118,84553,89500,78717,77126,99949,90243
433,85200,87812,79506,108800,80823,106154,83165,87267,86130,83036,113830,82075,80424,86853,78775,88455,97479,74339,90663,112759,127792,100041,77865,77656,82456,92631,77335,92355,77682,94118,89101,84399,88817,78633,76731,99830,90077
434,84632,87308,79353,108637,80816,105898,83148,86663,86111,82495,112700,81787,80416,86298,78701,88428,97158,74176,90375,111966,127661,99686,77840,77466,82210,92399,77193,91903,77449,93865,88860,84221,88705,78618,76681,98621,89715
435,84377,86962,78203,108587,80366,104732,82528,86324,86082,82330,112179,81599,80374,86284,78316,88016,97076,74073,89958,111234,127563,99663,77641,77257,81807,92319,76565,91300,76466,93679,88722,83864,88599,78474,76627,98590,88633
436,84273,86809,77948,108382,79826,104279,82527,85868,85550,82200,111715,81530,80356,86210,78298,87806,96792,73755,89530,110926,127276,99431,77028,76669,81547,91571,75901,91121,76153,93301,87891,83130,87983,78235,76604,98069,88455
437,84154,86785,77932,108178,79740,103289,82472,85495,84984,81746,111530,81406,80261,86045,78205,87705,96455,73652,89426,109319,127219,99314,77012,76602,81467,91115,75516,90703,75969,93270,86800,82281,87402,77473,76379,97964,88142
438,84020,86585,77460,107485,79354,103267,82079,85027,84872,81736,111140,81113,80048,85071,78127,87342,96349,73629,88747,108699,127079,99298,76877,76447,81263,90574,75467,89795,75895,93154,86390,82280,87344,76759,76286,96531,88103
439,83609,86281,77409,107459,78932,102535,81016,84973,84770,81350,111107,81070,79519,84269,78124,87028,96175,73521,88482,108095,126947,98634,76630,76410,81183,90110,75372,89566,75873,92640,85800,81815,87111,76748,76186,96331,87490
440,83414,86171,77301,107076,78903,102141,81004,84741,84605,80559,110685,81029,79431,83945,78107,86414,96145,73400,88434,107917,126905,98219,76603,76037,81147,89971,75361,89530,75872,92202,85777,81315,86832,76728,76112,95706,87204
441,83339,84739,77231,106180,78710,101998,80710,83819,84195,80162,110267,80638,79110,83684,78086,86291,96024,73322,88150,107883,126803,97950,76553,75694,80715,89720,74922,89280,75516,92178,85099,81198,86666,76600,75809,94044,87011
442,82768,84734,76798,105359,78563,101800,80224,83312,84163,80116,109443,80592,79052,83242,77959,85985,95878,73224,87925,107710,126499,97852,76460,75405,80711,89599,74634,89266,74683,91829,84489,80947,86476,76258,75618,93718,86556
443,82632,84398,76684,105328,78496,100961,80208,83133,83635,79984,107549,80218,78592,83147,77907,85866,95854,73070,87784,107701,126383,97576,76015,75394,80658,89315,74541,89119,74663,91355,83955,80876,86462,75426,75186,93539,86306
444,82609,83309,76608,104583,77986,100605,78505,82831,83629,79896,107078,79832,78044,82156,77871,84482,95732,72764,87598,107496,126363,97270,75636,75190,80501,89310,74540,89043,74632,91056,83848,80768,86412,75365,74954,92777,85977
445,82447,83074,76547,104559,77560,100423,78491,82524,83403,79795,106108,79571,77862,81518,77784,83915,95489,72682,87343,107377,126137,97131,75418,75079,80495,88342,74197,89036,74505,90992,83833,80544,86355,74874,74716,92452,85894
446,82140,82817,76506,103699,77344,100375,78271,82343,83379,79506,105494,79077,77141,81163,77142,83891,95289,72658,87194,106626,125739,96685,75385,74732,80060,88248,74189,88747,74016,90979,81695,80465,86296,74792,74682,92368,85700
447,81887,82810,76307,103698,77292,100228,78236,82272,83066,79501,105106,77491,76923,80981,77074,83718,95282,72653,86754,106223,125516,96621,75363,74606,79843,88240,73885,88498,73931,90938,81478,80363,86196,74553,74603,91820,85420
448,81708,82092,76076,103666,77091,99534,78175,81686,82088,79312,104476,77481,76642,80666,76825,83517,95265,72349,86486,105743,125360,96078,75183,74554,79613,88103,73832,88280,73803,90916,81401,79949,86006,74255,74289,91277,84997
449,81648,81893,75971,102498,76921,98800,77907,80530,81839,78992,104394,77345,75972,80627,76669,83462,95068,72327,85840,105316,125318,95952,75162,74224,79198,87999,73792,88277,73644,90876,81033,79326,85993,74220,74289,90533,84947
450,81417,81367,75879,101790,76804,98583,77464,80382,81553,78857,103796,75806,75774,80439,76645,83253,94565,72285,85409,104915,125141,95809,74981,74122,79151,87922,73736,87920,73208,90768,80795,79315,85956,74149,74259,90323,84927
451,80864,81199,75628,101660,76728,98424,77262,79952,81075,78598,103752,75625,75321,80384,76516,83071,94442,72223,85263,104570,124917,94907,74660,73335,79066,87876,73727,87906,73157,90669,80581,78887,84701,74021,74168,89758,84778
452,79888,81180,75516,101438,76597,97659,77248,79728,81000,78504,103647,75253,74746,80032,76399,83034,94419,72172,84372,102106,124901,94542,74610,73153,79045,87705,73586,87752,72962,90530,80475,78714,84700,73961,74086,88811,84454
453,79769,81082,75424,101425,76579,97518,77232,79020,80818,78477,103517,74887,74349,79841,75755,81895,94053,72114,84254,101808,124810,94421,74389,72858,78885,87510,73458,87276,72936,90406,80211,78068,84409,73784,74050,88636,84161
454,79755,80488,75415,101242,76558,97429,76818,78798,80447,78275,103295,74389,74267,79460,75048,81886,93707,71956,84107,101249,124732,94286,74355,71486,78552,87457,73158,86973,72903,90230,79558,77649,83815,73587,73752,88606,83708
455,79664,80370,75369,101240,76553,97282,76686,77898,80337,78148,102743,74331,73534,78598,74825,81733,93572,71573,83828,100813,124716,94181,74188,71481,78547,87269,72796,86548,72295,89849,78841,77478,83651,73456,73607,87729,83188
456,79648,79553,75315,101029,76139,96967,76190,77411,79312,78074,101505,74056,73443,78438,74789,81621,93561,71291,82916,100763,123725,93900,74123,71256,78348,86652,72719,86530,72255,89844,78722,77322,83377,73103,73422,86897,82090
457,79425,79413,75145,99752,75908,96447,75933,77336,79149,78015,101178,74040,72864,77935,74609,81089,93551,71287,81833,100138,123665,93898,74049,71104,78058,86342,72572,86377,71979,89390,78550,76937,83292,73056,73330,86049,81794
458,78987,79178,74616,99350,75152,96374,75292,76525,78980,77967,101154,73961,72746,77527,74608,80916,93363,71235,80910,99400,123287,93825,73856,70705,77518,86002,72182,86150,71960,89233,77925,76927,83087,72987,72953,85684,81684
459,78928,79143,74607,98954,75082,96254,75264,76259,78943,77862,100801,73960,72743,77386,74452,80825,93277,71067,80532,97866,123113,93788,73820,70611,77328,85714,72023,85859,71496,89134,77756,76829,82989,72657,72746,85332,81391
460,78579,78513,74246,98503,74934,95771,75065,76131,78822,77785,100554,73747,72637,77292,74291,80349,92963,71051,80512,96618,122990,93748,73696,69852,77307,85677,71582,85808,71144,89125,77694,76824,82950,72298,72551,84505,81368
461,78407,78353,74161,98181,74925,94874,74789,75918,78704,77443,100270,73638,72292,77251,74087,79485,92956,71044,80474,96584,122810,93704,73534,69782,77147,85139,71529,85721,70570,89109,77307,76719,82635,71938,72466,84339,81199
462,78244,78251,74118,97877,74496,94191,74788,75554,78303,76956,99999,73268,71967,77089,73339,79388,92802,70950,80105,96041,122592,93604,72837,69519,77133,85137,71475,84617,70186,88944,77252,76659,82436,71869,71856,84245,81185
463,78015,77787,73826,97844,73821,94037,74284,74880,78173,76910,99934,72830,71926,76881,73228,79371,92580,70948,79817,96021,122543,93594,72415,69394,77112,84719,71401,84458,70106,88642,77146,76522,81861,71857,71767,84045,81172
464,77251,77464,73807,97755,73665,93624,74041,74662,78166,76476,99803,72698,71835,76767,72903,79065,92545,70919,79766,96019,122350,93447,72407,69252,76525,83955,71282,84398,70038,88427,77141,76459,81572,71808,71617,83761,80999
465,77111,77202,73442,97539,73258,93196,73751,74661,77515,76202,99637,72545,71664,76449,72673,78835,92534,70872,79520,95444,121901,93366,72230,68992,76317,83899,71275,84057,69855,88309,77066,76375,81567,71673,71580,83726,80955
466,77103,76586,73046,96451,73101,92689,73373,74259,77156,76154,99618,72212,71662,76322,72504,77955,92363,70618,78282,95080,121739,92885,72225,68974,75608,83871,71151,83980,69801,88256,76721,76147,81561,71134,71369,83619,80855
467,76757,76291,72256,96361,72895,92557,73288,74097,77146,75821,99530,71930,71624,75994,72308,77780,92111,70597,77950,94928,121358,92853,71964,68848,75606,83732,71085,83974,69387,88043,76300,75937,81544,70526,71357,83371,79722
468,76333,76261,72049,96139,72556,92536,73260,73701,77143,75654,98469,71842,71389,75985,71798,77761,92034,70445,77766,94723,121353,92611,71861,68083,75424,83282,70982,83680,69089,87947,76234,75804,81437,70268,71322,82322,79514
469,75460,76060,71802,94938,72444,92175,72565,73667,76828,75425,97997,71790,71373,75883,71592,77703,92017,69861,77154,94006,121031,92247,71728,67780,75393,82473,70941,83504,68444,87851,75917,75720,80655,70135,71133,82029,79194
470,75427,75734,71588,94812,72427,91718,72553,73062,76307,75321,97860,71493,71206,75348,71539,77695,91883,69830,77040,93661,120751,91999,71594,67311,75200,81987,70758,83344,68287,87539,75845,75703,80492,70125,70763,81527,79095
471,74918,74888,71512,94203,72370,91205,72547,72804,76067,75293,97715,71393,70513,75316,71535,77655,91691,69582,76889,93251,120683,91791,71301,67150,75199,81404,70745,83242,67894,86415,75642,75529,80402,69971,70461,81519,79037
472,74881,74575,71162,93935,71965,91085,72533,72613,75935,75139,96582,71222,70367,75276,71000,77414,91451,69462,76808,92857,120570,91779,71265,66866,74949,80532,70673,83131,67795,86372,75535,75154,80333,69181,70337,81418,78807
473,73910,74570,71155,93922,71939,90531,71161,72613,75869,75074,96479,71199,70345,75164,70976,77409,91433,69425,76487,92626,120385,91464,71229,66842,74775,80252,70564,83098,67752,85610,75247,75051,79653,69127,69908,81327,78744
474,73870,74561,70940,93709,71806,89942,71098,72509,75338,75053,96472,71031,70133,75128,70887,77372,91299,69334,76449,92574,120279,90718,71165,66465,74734,80195,70328,82700,67669,85565,75004,74904,79211,68583,69809,80271,78659
475,73827,73949,70857,93369,70557,89497,71075,72431,75299,74710,96388,70918,70023,75124,70876,77227,91157,68838,75985,92477,119974,90604,71058,66153,74345,79891,70306,82359,67537,85520,74872,74824,78740,68192,69765,80266,78597
476,73674,73692,70820,93031,70400,89371,71026,72373,75089,74701,96375,70270,69346,75065,70735,77125,90679,68669,75744,90946,119407,90452,70888,65885,74144,79766,70292,82246,67323,85158,74721,74779,78512,68057,69576,79641,78511
477,73244,73661,70742,92791,70174,89316,70788,71993,73649,74306,95633,70154,69204,74922,70715,76895,90629,68584,75734,90848,119388,90372,70862,65644,73585,79617,70247,81210,66952,85144,74418,74718,78276,68042,69315,79634,78495
478,73202,73605,70740,92758,70007,89231,69087,71945,73628,74221,94775,69918,68804,74882,70621,76759,90486,68580,75703,90785,119353,90259,70827,65493,73465,79540,70125,80568,66395,85005,74225,74717,78236,67448,69304,79608,78287
479,73086,73388,70455,92586,69693,89230,68739,71882,73597,74062,94772,69647,68725,74744,70567,76666,90481,68559,75698,90746,119152,90175,70717,65435,73378,79256,69982,80324,66033,84808,74144,74714,78149,66521,69178,79483,78230
480,72997,73255,70450,92201,69383,89064,68728,71827,73480,73726,94639,69353,68645,74709,70448,76393,90149,68345,75634,90037,118934,90067,70605,65428,73220,78756,69952,79754,65888,84638,73797,74569,77374,66089,68944,78530,77945
481,72831,73119,69972,91909,69002,88807,68691,71023,73310,73649,94104,69336,68465,74450,70354,76368,90116,67811,75441,89915,118405,90053,70501,65376,73088,77847,69776,79539,65406,84357,73711,74025,77016,65793,68940,78487,77885
482,71434,73089,69942,91585,68959,88605,68595,70688,73044,73597,93776,69321,68291,73830,70161,76169,90052,67809,73894,89892,118387,90040,70290,65344,72515,77721,69652,78867,65300,84227,73551,73608,76910,65553,68672,78042,77885
483,71226,73070,69829,91425,68486,88569,68458,70144,71926,73531,93141,68922,68061,73629,70057,75948,90014,67767,73712,89642,118351,90022,70001,65265,72292,77648,69638,78475,65296,84176,73319,73583,76829,64977,68513,78019,77212
484,70833,73065,69732,91251,67869,88530,68241,69709,71750,73420,93001,68524,67992,73230,69931,75785,89973,67767,73639,89540,118106,89881,69554,65238,72257,77613,69637,78197,64869,83988,73209,73455,76753,64950,68114,77980,77019
485,70643,72897,69698,91122,67791,87935,67848,69226,71702,73398,92982,68216,67853,73116,69661,75703,89855,67742,73231,89330,117934,89876,69368,64433,72060,77601,69275,78138,64832,83917,72956,73406,76380,64497,68079,77667,76601
486,70531,72584,69600,91048,67235,87795,67665,69202,71188,73062,92645,68041,67523,72557,69125,75682,89719,67575,73046,88902,117910,89852,69186,64319,72059,77336,68841,77924,64801,83846,72790,72727,76138,64409,67954,77354,75314
487,70228,72167,69161,91027,67010,87700,67603,69101,70970,73054,92077,67921,67279,72457,68877,75480,89453,67506,72856,87289,117557,89812,69184,64137,71421,76558,68801,77787,64574,83834,72744,72382,76095,64286,66749,77038,75220
488,69885,70706,68339,90893,66496,87414,67237,68547,70937,71967,91806,67720,66511,72402,68440,74982,89450,67416,72824,87054,117547,89659,68922,64090,71401,75961,68403,77757,64351,83149,71850,72168,76001,63915,66571,76966,75214
489,69767,70638,67975,90579,66415,87091,66976,68354,70907,71897,91659,67476,66373,72388,68430,73926,89183,67363,72741,86551,117524,89523,68714,63766,71115,75575,67700,77754,64247,83117,71849,71912,75960,63708,66183,76204,74502
490,69662,70343,67864,90386,66385,87072,66886,68294,70323,71858,91260,67407,66185,72175,68309,73436,89175,67117,72600,85831,117392,89458,67867,63561,71064,74871,67600,77753,64090,83078,71499,70853,75943,63700,66102,75999,74129
491,69461,70238,67806,89746,65112,87062,66599,68292,70031,71551,91031,67304,66165,72087,68203,73301,88764,66951,72502,85786,117168,88817,67442,63547,70651,74572,67576,77577,63070,82744,70744,70847,75100,63166,66092,75839,73469
492,69277,68191,67727,89551,64927,86936,66175,68139,69823,71136,90934,66969,65997,71934,68137,73282,88612,66898,72295,85000,116855,88780,67224,62898,70472,74372,67547,77057,62921,82345,70681,70757,74979,62782,65816,75789,73140
493,68927,67527,67016,89329,64597,86803,65881,67993,69196,71111,90652,66932,65995,71801,67893,72605,88589,66785,71933,84058,116832,88612,67115,62327,70336,74208,66843,76104,62222,82320,70165,70541,74889,62760,65728,75552,72363
494,68919,67496,66778,89287,64277,86566,65782,67837,69043,70302,90073,66281,65983,71746,67831,72504,88476,66783,71786,83779,116810,88482,66900,62137,70133,73608,66390,76009,61505,82008,69795,70386,74521,62492,64947,74838,72285
495,68577,67235,66735,89102,64078,86441,65664,67796,68836,69502,89238,66099,65930,71465,67782,71898,88181,66651,71758,83226,116687,88025,66745,61974,69663,73589,66174,75969,60888,81716,69723,70331,74502,62403,64783,74779,72245
496,68430,67205,66658,89026,63828,86068,65474,67790,68530,69447,89124,66080,65521,70713,67717,71605,88032,66021,71302,82763,116662,87876,66407,61943,69424,73274,65190,75875,59692,81528,69659,70082,73466,62287,64521,74194,72162
497,68374,66999,66443,88806,63739,85920,65340,67090,68464,69340,89021,65730,64584,70667,67373,71181,87405,65975,71293,82071,116590,87360,66262,61843,69196,73081,63814,75843,59483,80814,69603,69123,73208,61775,63965,73442,72074
498,68089,66968,66442,88780,63274,85801,64889,66867,68213,68736,89008,65604,64578,70453,67281,71021,86728,65265,70884,81946,115967,87162,65927,61842,69082,72743,63694,75238,59003,80506,69597,68861,72673,61536,63667,73313,71953
499,67794,66433,66077,88509,63255,85480,64706,66571,67995,68529,88723,65540,64239,70413,66147,68084,85726,65229,70872,81512,115768,87005,65924,61639,69018,72620,63480,75057,58973,80421,69279,68518,72602,61196,63359,72961,71924
500,67690,66076,65033,88426,62899,85229,64676,66528,67790,68478,88324,64992,64078,69881,66008,67758,85344,65078,70866,80970,115726,85200,65768,61636,68610,72300,62375,74968,58889,80361,68838,68306,72089,61159,63225,72860,71538
